202312051644
baigai
x
yagura
spinner_hydrant,others,1098,16,3,4,win
maneuver_spla_collabo,others,1302,5,1,5,win
hude_pablo,others,1222,13,3,5,win
shooter_h3_d,myself,878,6,1,3,win
shelter_spy_sorella,others,1104,7,5,5,lose
maneuver_kelvin,others,850,8,11,4,lose
shooter_bottle_foil,others,1081,7,5,4,lose
shooter_52,others,987,6,9,5,lose
a_x,a_y,a_sp,a_life,b_x,b_y,b_sp,b_life,y_x,y_y,y_sp,y_life,x_x,x_y,x_sp,x_life,u_x,u_y,u_sp,u_life,r_x,r_y,r_sp,r_life,d_x,d_y,d_sp,d_life,l_x,l_y,l_sp,l_life
839,539,nan,1,1798,350,51,1,854,659,nan,1,886,478,66,1,646,571,48,1,788,660,20,1,830,617,9,1,547,713,nan,1
839,539,nan,1,1492,466,63,1,854,659,nan,1,895,492,66,1,642,577,48,1,786,656,2,1,802,611,9,1,558,716,nan,1
839,539,nan,1,1189,567,63,1,854,659,nan,1,889,500,6,1,653,578,48,1,801,655,2,1,572,702,9,1,573,715,nan,1
nan,nan,nan,1,936,640,51,1,854,659,3,1,880,515,6,1,676,575,48,1,790,661,22,1,797,621,9,1,587,721,nan,1
nan,nan,nan,1,nan,nan,51,1,854,659,nan,1,869,548,6,1,698,568,48,1,788,661,23,1,797,626,9,1,609,716,nan,1
nan,nan,3,1,nan,nan,51,1,854,659,nan,1,857,563,6,1,698,567,48,1,789,658,23,1,617,696,9,1,619,709,nan,1
794,687,nan,1,794,687,51,1,854,659,nan,1,850,570,6,1,697,570,48,1,785,656,28,1,785,642,9,1,605,712,nan,1
839,539,nan,1,805,690,51,1,854,659,nan,1,843,574,6,1,692,570,48,1,787,670,26,1,574,691,9,1,576,704,6,1
nan,nan,8,1,nan,nan,5,1,854,659,nan,1,857,551,6,1,684,564,48,1,788,675,28,1,791,631,9,1,565,676,nan,1
839,539,nan,1,839,539,5,1,854,659,nan,1,876,532,6,1,684,565,48,1,788,675,28,1,801,631,9,1,576,645,nan,1
nan,nan,6,1,nan,nan,5,1,854,659,5,1,881,518,6,1,689,558,48,1,788,675,28,1,801,631,9,1,603,627,nan,1
nan,nan,9,1,nan,nan,5,1,854,659,5,1,883,506,6,1,692,569,48,1,788,675,28,1,805,629,9,1,624,614,6,1
839,539,9,1,839,539,5,1,854,659,5,1,877,485,6,1,695,569,48,1,788,675,28,1,635,594,9,1,636,607,6,1
839,539,6,1,839,539,5,1,854,659,5,1,872,458,6,1,690,561,48,1,788,675,28,1,788,661,9,1,nan,nan,6,1
839,539,6,1,839,539,5,1,854,659,5,1,876,422,6,1,689,560,48,1,788,675,28,1,788,661,9,1,nan,nan,6,1
839,539,nan,1,839,539,5,1,854,659,nan,1,894,401,nan,1,684,561,nan,1,788,675,nan,1,788,661,nan,1,687,574,nan,1
839,539,nan,1,839,539,5,1,854,659,nan,1,909,398,nan,1,676,568,nan,1,788,675,nan,1,788,661,nan,1,nan,nan,nan,1
839,539,3,1,839,539,5,1,854,659,nan,1,921,401,nan,1,662,565,nan,1,788,675,nan,1,788,661,nan,1,662,624,nan,1
839,539,1,1,839,539,5,1,854,659,nan,1,930,409,nan,1,633,552,nan,1,788,675,nan,1,788,661,nan,1,672,629,nan,1
839,539,1,1,839,539,5,1,854,659,nan,1,963,411,nan,1,612,540,nan,1,788,675,nan,1,681,616,nan,1,683,629,nan,1
nan,nan,nan,1,nan,nan,5,1,854,659,nan,1,987,403,nan,1,599,526,4,1,788,675,nan,1,788,661,nan,1,693,626,nan,1
nan,nan,nan,1,nan,nan,5,1,854,659,nan,1,995,393,nan,1,596,513,4,1,788,675,nan,1,701,615,nan,1,702,628,nan,1
nan,nan,5,1,nan,nan,5,1,854,659,nan,1,990,385,nan,1,596,501,4,1,788,675,nan,1,711,618,nan,1,713,631,nan,1
nan,nan,5,1,nan,nan,5,1,nan,nan,nan,1,980,376,nan,1,609,487,4,1,788,675,nan,1,788,661,nan,1,726,633,nan,1
nan,nan,nan,1,nan,nan,5,1,nan,nan,1,1,968,379,nan,1,627,482,4,1,788,675,nan,1,738,619,nan,1,739,631,nan,1
nan,nan,nan,1,nan,nan,5,1,nan,nan,1,1,950,397,nan,1,642,478,4,1,788,675,nan,1,803,699,nan,1,752,627,nan,1
nan,nan,nan,1,nan,nan,5,1,nan,nan,nan,1,953,422,nan,1,652,476,4,1,788,675,nan,1,763,615,nan,1,764,628,nan,1
nan,nan,nan,1,nan,nan,5,1,nan,nan,nan,1,971,413,nan,1,652,477,4,1,788,675,nan,1,822,697,nan,1,775,636,nan,1
nan,nan,nan,1,nan,nan,5,1,nan,nan,nan,1,1004,415,nan,1,657,476,4,1,788,675,nan,1,786,625,nan,1,787,638,nan,1
nan,nan,nan,1,nan,nan,5,1,nan,nan,nan,1,1024,416,nan,1,667,475,4,1,788,675,nan,1,821,701,nan,1,799,632,nan,1
nan,nan,nan,1,nan,nan,5,1,nan,nan,nan,1,1032,424,nan,1,678,473,4,1,788,675,nan,1,820,704,nan,1,809,623,nan,1
nan,nan,nan,1,nan,nan,5,1,1772,113,nan,1,1026,435,nan,1,669,469,4,1,788,675,nan,1,819,706,nan,1,816,611,nan,1
nan,nan,nan,1,nan,nan,5,1,1657,134,nan,1,1008,465,nan,1,667,476,4,1,788,675,nan,1,827,710,nan,1,818,597,nan,1
1840,134,nan,1,1840,134,5,1,1591,144,nan,1,999,500,nan,1,660,484,4,1,788,675,nan,1,833,692,nan,1,819,583,nan,1
1554,209,nan,1,1781,141,nan,1,1555,153,nan,1,989,519,nan,1,653,491,4,1,1658,173,nan,1,833,669,nan,1,822,571,nan,1
1277,286,nan,1,1737,150,nan,1,1511,159,nan,1,959,530,nan,1,650,497,4,1,1658,173,nan,1,830,655,nan,1,824,558,nan,1
1048,354,nan,1,1701,157,nan,1,1474,156,nan,1,949,533,nan,1,648,508,4,1,nan,nan,nan,1,831,640,nan,1,825,560,nan,1
974,377,nan,1,1664,161,nan,1,1448,166,nan,1,949,551,nan,1,633,534,4,1,nan,nan,nan,1,831,628,nan,1,829,581,nan,1
977,372,nan,1,1628,168,nan,1,1419,174,nan,1,949,555,nan,1,615,549,4,1,1658,173,nan,1,830,615,nan,1,833,606,nan,1
996,342,nan,1,1597,175,nan,1,1389,183,nan,1,949,554,nan,1,636,570,4,1,1658,173,nan,1,831,602,nan,1,832,592,nan,1
1017,306,nan,1,1562,180,nan,1,1364,190,nan,1,949,554,nan,1,650,593,4,1,1658,173,nan,1,833,586,nan,1,652,606,nan,1
1034,272,nan,1,1522,188,9,1,1336,197,nan,1,949,554,nan,1,654,613,4,1,1658,173,nan,1,827,565,nan,1,828,578,nan,1
1035,289,nan,1,1485,197,31,1,1301,206,nan,1,949,554,nan,1,655,623,4,1,147,712,nan,1,146,699,nan,1,825,582,nan,1
1020,329,nan,1,1454,203,5,1,1272,213,nan,1,949,554,nan,1,678,620,4,1,253,694,nan,1,826,524,nan,1,824,583,nan,1
999,362,nan,1,1422,210,nan,1,1242,224,nan,1,949,554,nan,1,705,614,4,1,314,683,nan,1,821,504,nan,1,824,583,nan,1
981,369,nan,1,1393,217,nan,1,1212,229,nan,1,949,554,nan,1,727,608,4,1,344,675,nan,1,813,492,nan,1,825,583,nan,1
968,362,nan,1,1365,226,nan,1,1209,224,nan,1,949,554,nan,1,385,651,4,1,386,665,nan,1,803,493,nan,1,825,582,nan,1
959,354,nan,1,1338,229,nan,1,1216,206,nan,1,949,554,nan,1,823,570,nan,1,431,653,nan,1,789,478,nan,1,825,583,nan,1
959,355,nan,1,1302,232,nan,1,1216,215,nan,1,949,554,nan,1,823,570,nan,1,457,633,nan,1,774,461,nan,1,825,583,nan,1
959,355,nan,1,1268,233,4,1,1203,232,nan,1,949,554,nan,1,483,613,nan,1,484,627,nan,1,765,450,nan,1,827,581,nan,1
959,355,nan,1,1251,233,4,1,1181,238,nan,1,949,554,nan,1,511,612,nan,1,512,626,nan,1,759,442,nan,1,830,578,nan,1
959,355,nan,1,1255,216,41,1,1160,241,nan,1,949,554,nan,1,533,615,nan,1,534,629,nan,1,756,434,nan,1,834,576,nan,1
959,355,nan,1,nan,nan,4,1,1145,242,nan,1,955,554,nan,1,860,600,nan,1,548,633,nan,1,754,424,nan,1,862,613,nan,1
959,355,nan,1,nan,nan,43,1,1131,244,nan,1,979,559,nan,1,870,589,nan,1,555,646,nan,1,750,399,nan,1,751,412,nan,1
959,355,nan,1,nan,nan,4,1,1118,243,nan,1,999,567,nan,1,875,575,nan,1,562,660,nan,1,745,361,nan,1,895,633,nan,1
959,355,nan,1,1191,168,4,1,1104,243,nan,1,1016,575,nan,1,878,546,nan,1,571,671,nan,1,753,338,nan,1,915,640,nan,1
959,355,nan,1,1172,176,4,1,1092,248,nan,1,1029,579,4,1,881,521,nan,1,580,681,nan,1,762,327,nan,1,918,647,nan,1
959,355,nan,1,1158,179,4,1,1083,259,nan,1,1039,582,4,1,883,509,nan,1,590,689,nan,1,768,319,nan,1,919,650,nan,1
959,355,nan,1,1143,183,49,1,1074,270,nan,1,1047,587,nan,1,880,488,nan,1,577,684,nan,1,773,303,nan,1,920,652,nan,1
959,355,nan,1,1115,185,51,1,1061,274,nan,1,1056,587,nan,1,877,480,nan,1,575,675,nan,1,786,270,nan,1,914,643,nan,1
959,355,nan,1,1105,183,51,1,1048,278,nan,1,1060,578,nan,1,881,465,nan,1,597,644,nan,1,820,267,nan,1,914,635,nan,1
959,355,nan,1,1108,178,nan,1,1037,286,nan,1,1052,570,nan,1,883,450,nan,1,608,601,nan,1,842,297,nan,1,918,640,nan,1
959,355,nan,1,1110,172,3,1,1033,297,nan,1,1028,551,nan,1,882,431,nan,1,611,561,nan,1,858,333,nan,1,919,653,nan,1
959,355,nan,1,1111,168,3,1,1029,281,nan,1,1025,546,nan,1,892,409,nan,1,598,523,nan,1,872,348,nan,1,919,650,nan,1
959,355,nan,1,1108,170,nan,1,1029,282,nan,1,1025,546,nan,1,906,405,nan,1,591,496,nan,1,871,349,nan,1,920,658,nan,1
959,355,nan,1,1101,182,nan,1,1028,278,nan,1,1020,544,nan,1,918,414,nan,1,597,477,nan,1,873,342,nan,1,925,666,nan,1
959,355,nan,1,1091,196,nan,1,1024,267,nan,1,1007,535,nan,1,927,419,nan,1,606,480,nan,1,888,331,nan,1,934,667,nan,1
959,355,nan,1,1070,221,9,1,1024,264,nan,1,994,526,nan,1,940,419,nan,1,609,496,nan,1,887,326,nan,1,939,659,nan,1
959,355,nan,1,1063,253,nan,1,1021,248,nan,1,971,504,nan,1,601,498,nan,1,602,512,nan,1,887,324,nan,1,938,649,nan,1
nan,nan,nan,1,1061,285,3,1,1019,238,nan,1,962,484,nan,1,966,418,nan,1,615,517,nan,1,895,322,nan,1,946,647,nan,1
nan,nan,nan,1,1060,295,5,1,1007,209,nan,1,1313,45,nan,1,979,418,nan,1,629,521,nan,1,895,316,nan,1,952,640,nan,1
1061,294,nan,1,1060,294,nan,1,1004,201,nan,1,966,468,nan,1,990,418,nan,1,660,529,nan,1,894,316,nan,1,947,635,nan,1
nan,nan,nan,1,1061,293,nan,1,1015,221,nan,1,1313,45,nan,1,1000,418,nan,1,676,530,nan,1,895,319,nan,1,943,623,nan,1
1063,289,nan,1,1063,289,nan,1,1016,234,nan,1,1313,45,nan,1,1009,418,nan,1,690,526,nan,1,902,321,nan,1,937,610,nan,1
1064,288,nan,1,1063,288,nan,1,1003,215,nan,1,1313,45,nan,1,1020,418,nan,1,722,520,nan,1,919,324,nan,1,933,598,nan,1
nan,nan,nan,1,1063,287,nan,1,1000,204,nan,1,976,442,nan,1,1031,418,nan,1,747,519,nan,1,953,325,nan,1,935,588,nan,1
nan,nan,nan,1,1063,287,nan,1,1000,203,nan,1,976,442,nan,1,1042,418,nan,1,764,522,nan,1,965,318,nan,1,937,576,nan,1
nan,nan,nan,1,1063,287,1,1,999,200,nan,1,976,442,nan,1,1051,418,nan,1,785,522,nan,1,958,314,nan,1,936,565,nan,1
nan,nan,nan,1,1063,287,1,1,996,196,nan,1,976,442,nan,1,1058,414,nan,1,803,516,nan,1,952,321,nan,1,933,552,nan,1
nan,nan,nan,1,1063,287,nan,1,993,195,nan,1,976,442,nan,1,1058,403,nan,1,813,508,nan,1,953,336,nan,1,935,546,nan,1
nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,1658,173,nan,1,nan,nan,nan,1,nan,nan,nan,1
nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,1658,173,nan,1,nan,nan,nan,1,nan,nan,nan,1
nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,1658,173,nan,1,nan,nan,nan,1,nan,nan,nan,1
nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,1658,173,nan,1,nan,nan,nan,1,nan,nan,nan,1
nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,1658,173,nan,1,nan,nan,nan,1,nan,nan,nan,1
nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,1658,173,nan,1,nan,nan,nan,1,nan,nan,nan,1
nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,1658,173,nan,1,nan,nan,nan,1,nan,nan,nan,1
nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,1658,173,nan,1,nan,nan,nan,1,nan,nan,nan,1
nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,1658,173,nan,1,nan,nan,nan,1,nan,nan,nan,1
nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,1658,173,nan,1,nan,nan,nan,1,nan,nan,nan,1
nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,nan,nan,nan,1,1658,173,nan,1,nan,nan,nan,1,nan,nan,nan,1
